Movie ID,Movie Title,Release Year,Runtime,Budget,Box Office,Chapter ID,Chapter Name,Movie Chapter,Dialogue ID,Place ID,Character ID,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place Name,Place Category,Budget_Numeric,BoxOffice_Numeric,BoxOffice_to_Budget,Release Year Extracted,Profit_Margin
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,910,8,1,Why don't you sit down?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,911,8,27,"S-sit down? S-sit- sit down? Oh, oh, ho. Oh, ho, ho Oh, ho, ho. Ohh, ho, hoo",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,912,8,1,"Dobby, ssh! I'm sorry! I didn't mean to offend you, or anything.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,913,8,27,"Offend Dobby? Dobby has heard of your greatness, sir, but never has he been asked to sit down by a wizard, like an equal.",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,914,8,1,You can't have met many decent wizards then.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,915,8,27,"No, I haven't. That was an awful thing to say. Bad Dobby!",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,916,8,1,"Stop, Dobby!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,917,8,27,Bad Dobby!,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,918,8,1,"Dobby, shh!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,919,8,27,Baaad Dobby!,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,920,8,1,"Dobby, please stop!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,921,8,21,"Ohh, don't mind that! It's just the cat.",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,922,8,27,Bad Dobby. Bad Dobby!,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,923,8,1,"Stop! Stop, Dobby. Please be quiet! Are you all right?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,924,8,27,"Dobby had to punish himself, sir. Dobby almost spoke ill of his family, sir.",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,925,8,1,Your family?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,926,8,27,"The wizard family Dobby serves, sir. Dobby is bound to serve one family forever. If they ever knew Dobby was hereooh But Dobby had to come. Dobby has to protect Harry Potter- to warn him. Harry Potter must not go back to Hogwarts School of Witchcraft and Wizardry this year! There is a plot, a plot to make most terrible things happen.",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,927,8,1,What terrible things? Who's plotting them?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,928,8,27,Ooo er can't say argh...,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,929,8,1,OkÃÂÃÂ¢ÃÂÃÂÃÂÃÂ I- understand. You can't- say.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,930,8,27,"Don't make me talk, I- Errr",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,931,8,1,"Dobby! Dobby, put the lamp down.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,932,8,27,Bad Dobby.,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,933,8,21,So when they arrive at the ninth hole,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,934,8,1,Give me the lamp! Dobby stop!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,935,8,27,Let me go!,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,936,8,1,"Get in there, and keep quiet!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,937,8,21,What the devil are you doing up here?,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,938,8,1,I- I was just-,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,939,8,21,You just ruined the punch line of my Japanese golfer joke!,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,940,8,1,Sorry.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,941,8,21,"One more sound, and you'll wish you'd never been born, boy! And fix that door!",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,942,8,1,"Yes, sir See why I've got to go back? I don't belong here. I belong in your world, at Hogwarts. It's the only place I've got friends!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,943,8,27,Friends who don't even write to Harry Potter?,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,944,8,1,"Well, I expect they've been- hang on- how do you know my friends haven't been writing to me?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,945,8,27,"Harry Potter mustn't be angry with Dobby. Heh- Dobby hoped, if Harry Potter thought his friends had forgotten him, Harry Potter might not want to go back to school, sir.",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,946,8,1,"Give me those, now!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,947,8,27,No! Ahh! Ooh,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,948,8,1,"Dobby, get back here!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,949,8,1,"Dobby, please, no!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,950,8,27,Harry Potter must say he's not going back to school!,Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,951,8,1,I can't. Hogwarts is my home!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,952,8,27,"Then, Dobby must do it, sir, for Harry Potter's own good.",Dobby,House Elf,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,953,8,21,"it spread as far as the eye could see, all over the floor of this vast building, and it was this deep. And one plumber said Look at all that water.ÃÂÃÂ¢ÃÂÃÂÃÂÃÂ A-and the second plumber said, Yes, and that's just the top of it!ÃÂÃÂ¢ÃÂÃÂÃÂÃÂ",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,36,Dobby's Warning,2,954,8,21,I'm so sorry! It's my nephew- he's very disturbed. Meeting strangers upsets him. That's why I kept him upstairs!,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,955,8,21,You're never going back to that school. You're never going to see those freaky friends of yours again. Never!,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,956,8,1,Ron! Fred. George. What are you all doing here?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,957,8,2,"Rescuing you, of course. Now, come on. Get your trunk!",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,958,8,2,You'd better stand back. Let's go!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,959,8,32,Oh!,Petunia Dursley,Human,Female,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,960,8,21,"Now, what the hell's he doing? Potter!",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,961,8,31,Dad! What's going on?,Dudley Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,962,8,19,"Go, go, go, go!",George Weasley,Human,Male,Gryffindor,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,963,8,31,"Dad, hurry up!",Dudley Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,964,8,2,Come on.,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,965,8,14,Come on.,Fred Weasley,Human,Male,Gryffindor,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,966,8,2,"Come on, Harry! Hurry up!",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,967,8,21,"Petunia, he's escaping!",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,968,8,1,Ahh- ahh!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,969,8,2,I've got you Harry!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,970,8,21,Come here!,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,971,8,1,Let go of me!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,972,8,21,"Oh no, boy! You and that bloody pigeon aren't going anywhere!",Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,973,8,1,Get off!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,974,8,2,Drive!,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,975,8,14,Right.,Fred Weasley,Human,Male,Gryffindor,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,976,8,19,Right!,George Weasley,Human,Male,Gryffindor,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,977,8,21,No! No! No! No! Aaaah!,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,978,8,32,Aaah!,Petunia Dursley,Human,Female,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,979,8,31,Aaah!,Dudley Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,980,8,31,Dad!,Dudley Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,37,Car Rescue,3,981,8,21,Oh Damn.,Vernon Dursley,Human,Male,,,,,4 Privet Drive,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,982,17,14,"Come on. Okay, come on. Shh! Shh! Ok, come on. Shh! Come on.",Fred Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,983,17,2,Do you think it'd be all right if we had some of this?,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,984,17,19,"Yeah, Mum would never know.",George Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,985,17,2,"It's not much, but it's home.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,986,17,1,I think it's brilliant,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,987,17,26,"Where have you been? Harry, how wonderful to see you dear. Beds empty! No note! Car gone! You could have died! You could have been seen! Of course, I don't blame you, Harry dear.",Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,988,17,2,"They were starving him, Mum. There were bars on his window!",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,989,17,26,"Well, you'd best hope that I don't put bars on your window, Ronald Weasley! Come on Harry, time for a spot of breakfast. Here we are Harry. Now tuck in! That's it. There we go.",Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,990,17,20,"Mum- Mummy, have you seen my jumper?",Ginny Weasley,Human,Female,Gryffindor,Horse,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,991,17,26,Yes dear. It was on the cat.,Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,992,17,1,Hello. W-what did I do?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,993,17,2,Ginny. She's been talking about you all summer. A bit annoying really.,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,994,17,16,"Morning, Weasleys.",Arthur Weasley,Human,Male,Gryffindor,Weasel,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,995,17,14,"Morning, Dad.",Fred Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,996,17,19,"Morning, Dad.",George Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,997,17,2,"Morning, Dad.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,998,17,26,Morning Arthur!,Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,999,17,16,What a night. Nine raids. Nine!,Arthur Weasley,Human,Male,Gryffindor,Weasel,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1000,17,1,Raids?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1001,17,2,"Dad works in the Ministry of Magic, in the Misuse of Muggle Artifacts Office. Dad loves Muggles, thinks they're fascinating.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1002,17,16,Well now. Aah! And who are you?,Arthur Weasley,Human,Male,Gryffindor,Weasel,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1003,17,1,"Oh, sorry sir. I'm Harry, sir, Harry Potter.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1004,17,16,"Good Lord! Are you really? Well, Ron's told us all about you, of course. When did he get here?",Arthur Weasley,Human,Male,Gryffindor,Weasel,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1005,17,26,This morning. Your sons flew that enchanted car of yours to Surrey and back last night.,Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1006,17,16,Did you really? How'd it go? Did you-,Arthur Weasley,Human,Male,Gryffindor,Weasel,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1007,17,14,"Oh, it",Fred Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1008,17,19,"Oh, it",George Weasley,Human,Male,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1009,17,2,"Oh, it",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1010,17,1,"Oh, it",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
2,Harry Potter and the Chamber of Secrets,,161,100000000.0,880300000.0,38,The Burrow,4,1011,17,26,Arthur!,Molly Weasley,Human,Female,Gryffindor,,,,The Burrow,Dwellings,100000000.0,880300000.0,8.803,,780.3
